id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
22373624.0,2014.0,01/07/2014,1122015.0,6.0,MORTGAGE,3.0,Low,28000.0,1.0,2400.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,18.24,,4.0,9.13,1480.02,972.81,0.0,87.06,leinster
50555680.0,2015.0,01/06/2015,1012016.0,1.0,RENT,1.0,Low,40000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,,1.0,Good Loan,0.0,12.29,C,3.0,29.43,1849.13,1052.49,0.0,268.7,ulster
41042831.0,2015.0,01/03/2015,1012016.0,0.5,MORTGAGE,3.0,Low,65000.0,1.0,8325.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,16.99,,4.0,16.47,,3669.89,0.0,296.77,ulster
38222418.0,2015.0,01/01/2015,1012016.0,10.0,,3.0,Low,53000.0,1.0,16000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.99,,3.0,39.18,6445.27,4660.99,0.0,539.03,Northern-Irl
49944968.0,2015.0,01/05/2015,1012016.0,10.0,OWN,2.0,Low,45000.0,1.0,3000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,,A,1.0,4.26,654.39,529.29,0.0,93.86,leinster
14670167.0,2014.0,01/05/2014,1122015.0,,RENT,1.0,Low,65000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,20.99,,5.0,13.87,6167.02,2558.45,0.0,324.58,ulster
44683337.0,2015.0,01/04/2015,1012016.0,10.0,OWN,2.0,Low,90000.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,18.84,E,5.0,22.9,4842.23,2043.92,0.0,542.91,leinster
10133025.0,2014.0,01/01/2014,1062015.0,1.0,,1.0,Low,30000.0,1.0,11500.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,,C,3.0,32.6,13435.58,11500.0,0.0,398.54,cannught
34363064.0,2014.0,01/11/2014,1072015.0,10.0,,1.0,Low,50000.0,1.0,7800.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,12.99,,3.0,23.24,8415.82,7800.0,0.0,262.78,ulster
10094659.0,2013.0,01/12/2013,1122015.0,7.0,RENT,1.0,Low,90000.0,1.0,17600.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,16.99,,4.0,19.8,10495.44,5332.61,0.0,437.32,cannught
12977519.0,2014.0,01/03/2014,1012016.0,10.0,MORTGAGE,3.0,Medium,145344.0,2.0,24000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,14.16,,3.0,12.11,11769.24,6563.22,0.0,560.44,ulster
3642226.0,2013.0,,1112015.0,10.0,,3.0,Low,80334.0,1.0,17100.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,10.16,B,2.0,18.58,19875.51,17100.0,0.0,553.06,cannught
61138207.0,2015.0,01/10/2015,1012016.0,10.0,MORTGAGE,3.0,Low,90000.0,1.0,15000.0, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,7.89,A,1.0,28.83,896.93,618.25,0.0,303.36,leinster
49723514.0,2015.0,01/05/2015,1012016.0,6.0,,3.0,Low,100000.0,1.0,22000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,,A,1.0,11.1,3059.51,2175.85,0.0,438.34,cannught
43976011.0,2015.0,01/04/2015,1012016.0,6.0,OWN,2.0,Low,60000.0,1.0,7200.0, 36 months,1.0,INDIVIDUAL,1.0,,2.0,Low,1.0,Good Loan,0.0,9.17,,2.0,22.91,2062.1,1619.46,0.0,229.53,leinster
9775863.0,2013.0,01/12/2013,1102015.0,10.0,MORTGAGE,3.0,Low,28000.0,1.0,5000.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,High,2.0,Bad Loan,1.0,16.24,,3.0,7.26,3703.98,2620.11,0.0,176.38,ulster
34944165.0,2014.0,01/11/2014,1012016.0,3.0,RENT,1.0,Low,25000.0,1.0,10000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,13.66,,3.0,26.4,2986.91,1630.69,0.0,230.93,Northern-Irl
56462260.0,2015.0,01/08/2015,1012016.0,0.5,RENT,1.0,Low,36000.0,1.0,8500.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,,Good Loan,0.0,12.29,,3.0,5.81,1411.75,1002.61,0.0,,leinster
24304574.0,2014.0,01/08/2014,1012016.0,,OWN,2.0,Low,48000.0,1.0,18000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,13.35,,3.0,39.48,7017.43,3953.36,0.0,412.79,munster
11895416.0,2014.0,01/02/2014,1122015.0,10.0,MORTGAGE,3.0,Low,73400.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.67,B,2.0,12.93,7064.86,5764.8,0.0,321.13,munster
6805151.0,2013.0,01/09/2013,1012016.0,5.0,,3.0,Low,35000.0,1.0,3375.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,High,2.0,Good Loan,0.0,16.78,C,3.0,24.31,3358.63,2472.89,0.0,119.96,ulster
59033582.0,2015.0,01/08/2015,1122015.0,10.0,,3.0,Medium,140000.0,2.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.25,,5.0,18.42,2502.31,1055.95,0.0,638.25,ulster
18835481.0,2014.0,01/07/2014,1022015.0,3.0,MORTGAGE,3.0,Low,72000.0,1.0,28000.0, 60 months,2.0,INDIVIDUAL,1.0,,12.0,High,2.0,Good Loan,0.0,,,4.0,13.92,29614.32,28000.0,0.0,704.49,munster
55289502.0,2015.0,01/08/2015,1012016.0,10.0,,3.0,High,300000.0,3.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.18,,2.0,7.7,3132.86,2494.05,0.0,628.39,cannught
14499249.0,2014.0,01/04/2014,1062015.0,9.0,,3.0,Low,55000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.67,,2.0,20.27,10994.48,10000.0,0.0,321.13,ulster
1313294.0,2012.0,01/05/2012,1022014.0,6.05,,1.0,Low,18564.0,1.0,1500.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Bad Loan,1.0,17.99,,4.0,9.01,1081.2,731.64,0.0,54.23,cannught
60666075.0,2015.0,01/09/2015,1012016.0,2.0,,2.0,Low,70000.0,1.0,14400.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.69,,3.0,29.31,1922.05,1344.22,0.0,483.05,cannught
57014915.0,2015.0,01/08/2015,1012016.0,1.0,,2.0,Low,45600.0,1.0,16000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,14.65,,3.0,36.53,2733.51,1826.95,0.0,551.91,leinster
38710137.0,2015.0,01/01/2015,1092015.0,10.0,,1.0,Low,45000.0,1.0,11100.0, 36 months,1.0,INDIVIDUAL,1.0,house,12.0,,2.0,Good Loan,0.0,19.99,,5.0,26.4,11957.94,11100.0,0.0,412.46,leinster
65067704.0,2015.0,01/11/2015,1012016.0,9.0,,3.0,Medium,120000.0,2.0,35000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.67,,3.0,25.22,2328.08,1592.84,0.0,1190.62,cannught
28993546.0,2014.0,01/10/2014,1012016.0,1.0,,1.0,Low,95000.0,1.0,24000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,12.99,,3.0,34.02,12128.1,8885.04,0.0,808.54,ulster
890643.0,2011.0,01/09/2011,1012016.0,5.0,,2.0,Low,30000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,wedding,5.0,Low,1.0,Good Loan,0.0,11.71,,2.0,9.72,13510.46,9717.16,0.0,265.18,munster
,2015.0,01/02/2015,1072015.0,5.0,MORTGAGE,3.0,Medium,110000.0,2.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Bad Loan,1.0,15.99,,4.0,13.3,2163.18,1345.02,0.0,421.83,Northern-Irl
28712628.0,2014.0,01/10/2014,1012016.0,5.0,OWN,2.0,Low,87000.0,1.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.39,,1.0,26.12,4911.3,3396.44,0.0,327.42,
5783618.0,2013.0,01/06/2013,1072013.0,10.0,,1.0,Low,80000.0,1.0,7500.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,18.75,D,4.0,14.52,7617.19,7500.0,0.0,273.98,ulster
1344207.0,2012.0,01/06/2012,1072015.0,10.0,,1.0,Low,51684.0,1.0,7200.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,17.99,,4.0,17.53,9400.190269,7200.0,0.0,260.27,ulster
61450784.0,2015.0,01/10/2015,1122015.0,10.0,,3.0,Low,66322.0,1.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.99,,2.0,23.2,1516.86,976.89,0.0,531.06,ulster
51988245.0,2015.0,01/06/2015,1012016.0,7.0,,3.0,Low,55680.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.65,,3.0,18.94,3141.5,1589.21,0.0,453.25,munster
32028333.0,2014.0,01/10/2014,1122015.0,10.0,,3.0,Medium,102000.0,2.0,30000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.49,C,3.0,26.86,,10156.62,0.0,1032.49,Northern-Irl
55637412.0,2015.0,01/07/2015,1092015.0,10.0,MORTGAGE,3.0,Low,60000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,,,3.0,19.46,10296.63,10000.0,0.0,341.73,ulster
28963387.0,2014.0,01/10/2014,1012016.0,10.0,,3.0,Low,63000.0,1.0,19100.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,16.29,,4.0,23.05,9422.07,6351.47,0.0,674.24,leinster
21361444.0,2014.0,01/10/2014,1012016.0,10.0,,3.0,Medium,110000.0,2.0,3600.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,High,2.0,Good Loan,0.0,13.35,,3.0,21.31,1828.65,1328.29,0.0,121.91,cannught
1108922.0,2012.0,01/01/2012,1022014.0,3.0,,3.0,Low,59000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Bad Loan,1.0,17.58,,4.0,20.36,13322.7,8382.79,946.86,539.14,munster
40931493.0,2015.0,01/02/2015,1012016.0,10.0,,1.0,Medium,115000.0,2.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.99,,3.0,,2617.71,1838.29,0.0,239.21,Northern-Irl
40350349.0,2015.0,01/02/2015,1042015.0,7.0,,3.0,Low,71500.0,1.0,8500.0, 36 months,,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,12.99,,3.0,24.15,8748.95,8500.0,0.0,286.36,munster
1081152.0,2012.0,01/01/2012,1122012.0,8.0,,3.0,Low,75000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Bad Loan,1.0,9.91,,2.0,4.38,10840.04,4113.0,5534.41,483.38,Northern-Irl
37397113.0,2014.0,01/12/2014,1012016.0,10.0,,1.0,Low,35000.0,1.0,5000.0, 36 months,1.0,INDIVIDUAL,1.0,,9.0,,1.0,Good Loan,0.0,11.44,,2.0,20.58,2138.44,1612.13,0.0,164.74,ulster
29124429.0,2014.0,01/10/2014,1012016.0,10.0,,3.0,Low,72000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,7.69,,1.0,16.23,7018.65,5834.02,0.0,467.91,cannught
57305242.0,2015.0,01/08/2015,1012016.0,0.5,,3.0,Low,63000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,12.69,,3.0,21.83,1164.23,821.16,0.0,234.82,cannught
57135994.0,2015.0,01/08/2015,1012016.0,10.0,,3.0,Medium,199000.0,2.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,12.29,C,3.0,13.25,3321.64,2358.96,0.0,667.06,Northern-Irl
60963834.0,2015.0,01/10/2015,1012016.0,7.0,,1.0,Low,42000.0,1.0,5600.0, 36 months,1.0,INDIVIDUAL,1.0,,8.0,Low,1.0,Good Loan,0.0,12.69,,3.0,19.38,555.68,390.02,0.0,187.86,ulster
51045162.0,2015.0,01/06/2015,1012016.0,10.0,,1.0,Low,50000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,medical,9.0,Low,1.0,Good Loan,0.0,,B,2.0,15.46,2252.86,1718.1,0.0,322.63,cannught
15649982.0,2014.0,01/05/2014,1012016.0,10.0,,3.0,Low,55000.0,1.0,4000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,7.62,A,1.0,14.71,2493.0,2109.43,0.0,124.65,leinster
66431671.0,2015.0,01/12/2015,1012016.0,1.0,,1.0,Low,40000.0,1.0,7500.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,Low,1.0,Good Loan,0.0,,A,1.0,33.45,225.47,188.15,0.0,231.21,ulster
60676752.0,2015.0,01/09/2015,1012016.0,7.0,,2.0,Low,57707.0,1.0,15000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,,,5.0,26.02,,633.57,0.0,,
65354780.0,2015.0,01/11/2015,1012016.0,10.0,,3.0,,64000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,12.05,,3.0,24.3,443.04,278.35,0.0,398.86,ulster
64098829.0,2015.0,01/11/2015,1012016.0,6.05,,3.0,Low,89000.0,1.0,28000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.26,A,1.0,18.17,1724.51,1401.23,0.0,867.9,leinster
29724226.0,2014.0,01/10/2014,1012016.0,4.0,MORTGAGE,3.0,Medium,104000.0,2.0,, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,,2.0,Bad Loan,1.0,24.99,F,6.0,30.35,4143.29,0.0,4143.29,821.68,ulster
8574976.0,2013.0,01/11/2013,1012016.0,4.0,RENT,1.0,Low,82500.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.9,,1.0,17.73,16269.5,13961.6,0.0,625.81,Northern-Irl
63359224.0,2015.0,01/10/2015,1122015.0,2.0,,1.0,Low,44000.0,1.0,10800.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,,2.0,Good Loan,0.0,19.19,E,5.0,18.14,551.07,218.9,0.0,281.29,ulster
57216197.0,2015.0,01/08/2015,1012016.0,10.0,,1.0,Low,43000.0,1.0,3000.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,16.55,,4.0,11.0,528.69,333.65,0.0,106.29,Northern-Irl
8957549.0,2013.0,01/11/2013,1072015.0,4.0,,2.0,Low,75000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,8.9,,1.0,17.0,16723.38802,15000.0,0.0,476.3,cannught
11996967.0,2014.0,01/02/2014,1072015.0,8.0,,3.0,Medium,114000.0,2.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,8.9,A,1.0,15.73,16026.4,15000.0,0.0,476.3,ulster
40390584.0,2015.0,01/01/2015,1012016.0,8.0,,3.0,Low,76000.0,1.0,13800.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,Low,1.0,Good Loan,0.0,6.49,,1.0,10.58,4641.95,3936.21,0.0,422.9,leinster
57905839.0,2015.0,01/08/2015,1012016.0,6.05,,3.0,Low,59430.0,1.0,16850.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,15.61,,4.0,30.72,1909.64,960.1,0.0,406.28,ulster
,2015.0,01/12/2015,1012016.0,0.5,,1.0,,80000.0,1.0,30000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,10.78,,2.0,12.88,0.0,0.0,0.0,979.04,leinster
65823759.0,2015.0,01/11/2015,1122015.0,7.0,MORTGAGE,3.0,Low,85000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,5.32,,1.0,9.95,176.26,154.09,0.0,180.69,munster
10110162.0,2014.0,01/01/2014,1012016.0,3.0,MORTGAGE,3.0,Medium,130000.0,2.0,18000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,7.62,A,1.0,15.54,13461.84,11539.06,0.0,560.91,munster
42355320.0,2015.0,01/03/2015,1012016.0,1.0,RENT,1.0,Low,53000.0,1.0,12500.0, 36 months,1.0,INDIVIDUAL,,,6.0,Low,1.0,Good Loan,0.0,9.99,,2.0,27.59,4025.96,3106.9,0.0,403.29,ulster
9704968.0,2013.0,01/12/2013,1012016.0,1.0,,1.0,Low,54000.0,1.0,5000.0, 36 months,1.0,INDIVIDUAL,1.0,medical,9.0,Low,1.0,Good Loan,0.0,12.85,B,2.0,26.58,4193.24,3264.24,0.0,168.11,ulster
66602006.0,2015.0,01/12/2015,1012016.0,10.0,,1.0,Medium,149512.0,2.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.67,C,3.0,16.46,345.27,187.3,0.0,369.57,Northern-Irl
47593146.0,2015.0,01/05/2015,1012016.0,5.0,MORTGAGE,3.0,Low,64858.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,4.0,Low,1.0,Good Loan,0.0,12.29,,3.0,16.97,10757.34,10000.0,0.0,333.53,leinster
1544673.0,2012.0,01/09/2012,1102012.0,0.5,,2.0,Low,,1.0,7875.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,7.62,,1.0,15.78,7925.15,7875.0,0.0,245.4,cannught
63286834.0,2015.0,01/11/2015,1012016.0,6.05,,3.0,Low,50000.0,1.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,11.53,,2.0,21.17,694.01,398.7,0.0,352.13,leinster
17734063.0,2014.0,01/06/2014,1112015.0,3.0,,3.0,Low,75000.0,1.0,25600.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,15.61,,4.0,29.46,30925.9,25600.0,0.0,617.25,munster
56077384.0,2015.0,01/07/2015,1122015.0,8.0,MORTGAGE,3.0,Medium,102000.0,2.0,13000.0, 36 months,,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,5.32,A,1.0,14.71,1953.66,1684.2,0.0,391.5,ulster
4564972.0,2013.0,01/05/2013,1012016.0,10.0,,2.0,Low,41400.0,1.0,18550.0, 60 months,2.0,INDIVIDUAL,,,6.0,High,2.0,Good Loan,0.0,14.33,,3.0,22.65,13904.65,8248.77,0.0,434.81,munster
46808535.0,2015.0,01/05/2015,1012016.0,0.5,RENT,1.0,Low,62000.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,11.53,B,2.0,25.07,4123.09,2359.71,0.0,506.18,leinster
19937219.0,2014.0,01/07/2014,1052015.0,4.0,,3.0,Low,60000.0,1.0,25150.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Bad Loan,1.0,19.52,E,5.0,16.2,11327.19,2696.8,4730.89,659.63,cannught
837237.0,2011.0,01/08/2011,1042014.0,7.0,MORTGAGE,3.0,Low,54996.0,1.0,20000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,13.99,,3.0,18.7,25943.2094,20000.0,0.0,465.27,cannught
5772744.0,2013.0,01/06/2013,1052015.0,5.0,,1.0,Medium,125000.0,2.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,13.11,,2.0,10.37,23653.13892,20000.0,0.0,674.94,ulster
17804495.0,2014.0,01/06/2014,1022015.0,0.5,,3.0,Low,45000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,,,4.0,15.41,5288.63,4750.0,0.0,169.33,Northern-Irl
7711333.0,2013.0,01/11/2013,1032014.0,10.0,,3.0,Low,50000.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,3.0,High,2.0,Bad Loan,1.0,21.7,,,31.63,3042.84,1639.99,0.0,760.71,Northern-Irl
65333676.0,2015.0,01/11/2015,1122015.0,8.0,,1.0,Medium,150000.0,2.0,35000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,15.41,D,4.0,8.42,1190.37,,0.0,1220.33,munster
50890320.0,2015.0,01/06/2015,1122015.0,1.0,,1.0,Low,30000.0,1.0,13000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,16.55,,4.0,31.32,2188.67,1026.29,0.0,319.95,Northern-Irl
12886413.0,2014.0,01/03/2014,1012016.0,5.0,,3.0,Low,72000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,10.99,B,2.0,10.13,5041.08,4002.11,0.0,229.14,Northern-Irl
373583.0,2009.0,01/02/2009,1022012.0,3.0,RENT,1.0,Low,49500.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,,Good Loan,0.0,14.42,D,4.0,13.79,14846.5,12000.01,0.0,412.6,Northern-Irl
56080792.0,2015.0,01/07/2015,1012016.0,2.0,MORTGAGE,3.0,High,234000.0,3.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,13.33,C,3.0,19.44,3355.73,2325.61,0.0,677.07,cannught
50323448.0,2015.0,01/05/2015,1122015.0,10.0,MORTGAGE,3.0,,75000.0,1.0,16500.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,7.89,A,1.0,29.12,3606.31,2911.05,0.0,516.22,ulster
32098895.0,2014.0,01/10/2014,1122015.0,6.0,MORTGAGE,3.0,Low,55000.0,1.0,13000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,9.17,,,18.47,5795.4,4637.19,0.0,,ulster
68009935.0,2015.0,01/12/2015,1012016.0,3.0,MORTGAGE,3.0,Low,80000.0,1.0,16000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,11.22,,2.0,33.29,0.0,0.0,0.0,349.64,leinster
11915208.0,2014.0,01/02/2014,1122015.0,8.0,MORTGAGE,,Low,90000.0,1.0,20400.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,9.67,,2.0,9.72,14412.2,11760.07,0.0,655.1,munster
39847674.0,2015.0,01/01/2015,1122015.0,10.0,,3.0,Low,76000.0,1.0,24000.0, 60 months,2.0,INDIVIDUAL,,,4.0,High,2.0,Good Loan,0.0,17.86,,4.0,25.2,6660.01,2969.04,0.0,607.62,cannught
2083357.0,2012.0,01/12/2012,1062014.0,6.0,,3.0,Low,86000.0,1.0,, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,16.29,,3.0,10.53,36282.8893,30000.0,0.0,734.18,ulster
40454007.0,2015.0,01/02/2015,1012016.0,4.0,RENT,1.0,Low,60000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,8.19,,1.0,19.46,4142.53,3360.2,0.0,377.09,munster
53091740.0,2015.0,01/07/2015,1092015.0,2.0,,3.0,Low,62000.0,1.0,24800.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.25,E,5.0,17.87,25672.15,24800.0,0.0,633.14,munster
62186703.0,2015.0,01/10/2015,1012016.0,10.0,MORTGAGE,3.0,Low,95000.0,1.0,25200.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,10.99,,2.0,18.27,2459.31,1798.7,0.0,824.9,ulster
50445952.0,2015.0,01/06/2015,1012016.0,0.5,,3.0,Medium,170000.0,2.0,21000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.26,,1.0,13.43,4547.97,3734.32,0.0,650.92,Northern-Irl
51147416.0,2015.0,01/06/2015,1012016.0,9.0,MORTGAGE,3.0,Low,47000.0,1.0,20475.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,23.99,F,6.0,35.32,4095.08,1335.02,0.0,588.91,leinster
242025.0,2008.0,01/02/2008,1042010.0,7.0,RENT,1.0,Low,100000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,,Bad Loan,1.0,16.71,F,6.0,29.04,10647.63,7541.97,0.0,532.63,Northern-Irl
9795011.0,2013.0,,1092015.0,5.0,,3.0,Low,80000.0,1.0,18000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,10.99,,2.0,16.77,20617.92468,18000.0,0.0,589.22,munster
9196936.0,2013.0,01/12/2013,1012016.0,8.0,,1.0,Low,40000.0,1.0,6000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,6.62,A,1.0,22.65,4605.75,4039.28,0.0,184.23,cannught
68443998.0,2015.0,01/12/2015,1012016.0,10.0,,3.0,Low,96000.0,1.0,28000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,,C,3.0,21.86,0.0,0.0,0.0,663.92,munster
27620533.0,2014.0,01/10/2014,1012016.0,0.5,,3.0,Low,60000.0,1.0,25000.0, 60 months,,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,,,3.0,38.04,8026.48,4445.29,0.0,573.32,Northern-Irl
